station_id,timestamp,bikes_available,docks_available,is_renting,is_returning
7599.02,2026-07-17 21:32:04+00:00,22,5,1,1
6155.03,2026-07-17 21:32:04+00:00,10,11,1,1
5096.12,2026-07-17 21:32:04+00:00,43,0,1,1
5634.03,2026-07-17 21:32:04+00:00,12,12,1,1
8108.02,2026-07-17 21:32:04+00:00,4,17,1,1
5644.05,2026-07-17 21:32:04+00:00,49,1,1,1
4455.11,2026-07-17 21:32:04+00:00,3,21,1,1
5805.07,2026-07-17 21:32:04+00:00,63,22,1,1
4914.03,2026-07-17 21:32:04+00:00,12,3,1,1
7981.27,2026-07-17 21:32:04+00:00,8,13,1,1
7744.06,2026-07-17 21:32:04+00:00,13,13,1,1
6563.12,2026-07-17 21:32:04+00:00,14,15,1,1
7842.16,2026-07-17 21:32:04+00:00,15,3,1,1
4937.03,2026-07-17 21:32:04+00:00,10,9,1,1
4428.02,2026-07-17 21:32:04+00:00,9,18,1,1
6104.01,2026-07-17 21:32:04+00:00,13,14,1,1
4258.07,2026-07-17 21:32:04+00:00,23,1,1,1
6970.02,2026-07-17 21:32:04+00:00,20,4,1,1
8631.03,2026-07-17 21:32:04+00:00,3,18,1,1
8870.01,2026-07-17 21:32:04+00:00,5,6,1,1
4298.05,2026-07-17 21:32:04+00:00,13,12,1,1
6801.16,2026-07-17 21:32:04+00:00,1,34,1,1
6471.02,2026-07-17 21:32:04+00:00,16,15,1,1
3300.06,2026-07-17 21:32:04+00:00,18,0,1,1
8212.01,2026-07-17 21:32:04+00:00,22,1,1,1
4261.03,2026-07-17 21:32:04+00:00,9,9,1,1
8465.01,2026-07-17 21:32:04+00:00,14,2,1,1
4781.05,2026-07-17 21:32:04+00:00,43,8,1,1
3593.1,2026-07-17 21:32:04+00:00,19,2,1,1
4663.06,2026-07-17 21:32:04+00:00,13,16,1,1
7563.07,2026-07-17 21:32:04+00:00,29,1,1,1
5755.01,2026-07-17 21:32:04+00:00,12,10,1,1
8510.02,2026-07-17 21:32:04+00:00,6,11,1,1
4266.03,2026-07-17 21:32:04+00:00,17,20,1,1
8183.02,2026-07-17 21:32:04+00:00,10,7,1,1
8507.02,2026-07-17 21:32:04+00:00,19,0,1,1
5550.05,2026-07-17 21:32:04+00:00,47,2,1,1
6422.08,2026-07-17 21:32:04+00:00,0,50,1,1
4904.03,2026-07-17 21:32:04+00:00,9,10,1,1
3229.07,2026-07-17 21:32:04+00:00,26,0,1,1
5572.07,2026-07-17 21:32:04+00:00,14,16,1,1
4039.04,2026-07-17 21:32:04+00:00,13,7,1,1
6096.01,2026-07-17 21:32:04+00:00,18,2,1,1
4077.07,2026-07-17 21:32:04+00:00,23,7,1,1
6654.05,2026-07-17 21:32:04+00:00,17,4,1,1
7918.12,2026-07-17 21:32:04+00:00,3,15,1,1
5730.08,2026-07-17 21:32:04+00:00,33,42,1,1
4253.02,2026-07-17 21:32:04+00:00,6,12,1,1
6576.07,2026-07-17 21:32:04+00:00,1,21,1,1
4095.03,2026-07-17 21:32:04+00:00,24,11,1,1
5476.03,2026-07-17 21:32:04+00:00,5,74,1,1
8835.05,2026-07-17 21:32:04+00:00,19,1,1,1
6451.07,2026-07-17 21:32:04+00:00,13,11,1,1
8153.10,2026-07-17 21:32:04+00:00,4,14,1,1
2635.08,2026-07-17 21:32:04+00:00,11,0,1,1
5779.08,2026-07-17 21:32:04+00:00,3,49,1,1
6594.02,2026-07-17 21:32:04+00:00,0,19,1,1
6422.09,2026-07-17 21:32:04+00:00,2,34,1,1
5752.07,2026-07-17 21:32:04+00:00,30,3,1,1
5105.01,2026-07-17 21:32:04+00:00,0,0,1,1
5137.10,2026-07-17 21:32:04+00:00,23,5,1,1
6727.02,2026-07-17 21:32:04+00:00,12,6,1,1
6030.04,2026-07-17 21:32:04+00:00,7,31,1,1
2843.01,2026-07-17 21:32:04+00:00,12,1,1,1
7945.07,2026-07-17 21:32:04+00:00,9,10,1,1
5199.01,2026-07-17 21:32:04+00:00,23,1,1,1
6644.04,2026-07-17 21:32:04+00:00,38,4,1,1
6260.04,2026-07-17 21:32:04+00:00,18,5,1,1
6298.04,2026-07-17 21:32:04+00:00,6,16,1,1
2923.01,2026-07-17 21:32:04+00:00,5,12,1,1
8940.01,2026-07-17 21:32:04+00:00,13,9,1,1
8009.05,2026-07-17 21:32:04+00:00,18,0,1,1
6636.04,2026-07-17 21:32:04+00:00,1,17,1,1
6879.04,2026-07-17 21:32:04+00:00,5,11,1,1
4912.10,2026-07-17 21:32:04+00:00,12,2,1,1
5903.06,2026-07-17 21:32:04+00:00,5,7,1,1
6131.12,2026-07-17 21:32:04+00:00,10,64,1,1
8859.03,2026-07-17 21:32:04+00:00,10,15,1,1
8601.04,2026-07-17 21:32:04+00:00,15,6,1,1
6492.04,2026-07-17 21:32:04+00:00,2,55,1,1
3925.03,2026-07-17 21:32:04+00:00,4,16,1,1
8550.01,2026-07-17 21:32:04+00:00,0,18,1,1
2717.06,2026-07-17 21:32:04+00:00,11,0,1,1
8720.02,2026-07-17 21:32:04+00:00,12,8,1,1
6465.04,2026-07-17 21:32:04+00:00,4,18,1,1
6578.01,2026-07-17 21:32:04+00:00,19,60,1,1
8734.04,2026-07-17 21:32:04+00:00,1,14,1,1
5184.08,2026-07-17 21:32:04+00:00,31,15,1,1
5696.03,2026-07-17 21:32:04+00:00,16,6,1,1
6307.07,2026-07-17 21:32:04+00:00,23,7,1,1
6865.03,2026-07-17 21:32:04+00:00,9,11,1,1
8231.09,2026-07-17 21:32:04+00:00,14,3,1,1
7783.18,2026-07-17 21:32:04+00:00,15,14,1,1
3842.08,2026-07-17 21:32:04+00:00,11,9,1,1
3161.02,2026-07-17 21:32:04+00:00,3,14,1,1
8514.05,2026-07-17 21:32:04+00:00,3,24,1,1
6633.01,2026-07-17 21:32:04+00:00,5,24,1,1
8776.02,2026-07-17 21:32:04+00:00,13,3,1,1
3472.03,2026-07-17 21:32:04+00:00,17,6,1,1
8379.06,2026-07-17 21:32:04+00:00,4,23,1,1
4479.06,2026-07-17 21:32:04+00:00,32,11,1,1
3722.04,2026-07-17 21:32:04+00:00,5,15,1,1
3625.07,2026-07-17 21:32:04+00:00,16,3,1,1
7196.04,2026-07-17 21:32:04+00:00,22,5,1,1
3917.03,2026-07-17 21:32:04+00:00,16,5,1,1
4697.01,2026-07-17 21:32:04+00:00,7,14,1,1
4413.08,2026-07-17 21:32:04+00:00,22,5,1,1
7159.08,2026-07-17 21:32:04+00:00,15,17,1,1
4513.09,2026-07-17 21:32:04+00:00,23,20,1,1
8130.02,2026-07-17 21:32:04+00:00,19,0,1,1
2118.13,2026-07-17 21:32:04+00:00,14,1,1,1
7957.11,2026-07-17 21:32:04+00:00,10,10,1,1
4419.03,2026-07-17 21:32:04+00:00,16,2,1,1
8175.06,2026-07-17 21:32:04+00:00,4,18,1,1
4993.15,2026-07-17 21:32:04+00:00,31,6,1,1
6603.07,2026-07-17 21:32:04+00:00,6,33,1,1
5484.09,2026-07-17 21:32:04+00:00,46,1,1,1
3426.02,2026-07-17 21:32:04+00:00,19,0,1,1
5626.13,2026-07-17 21:32:04+00:00,42,24,1,1
7755.03,2026-07-17 21:32:04+00:00,0,23,1,1
8416.10,2026-07-17 21:32:04+00:00,5,18,1,1
7741.01,2026-07-17 21:32:04+00:00,32,2,1,1
6659.10,2026-07-17 21:32:04+00:00,1,35,1,1
8841.03,2026-07-17 21:32:04+00:00,15,20,1,1
2158.08,2026-07-17 21:32:04+00:00,16,0,1,1
3520.01,2026-07-17 21:32:04+00:00,24,0,1,1
4212.01,2026-07-17 21:32:04+00:00,4,15,1,1
3428.02,2026-07-17 21:32:04+00:00,10,9,1,1
8085.13,2026-07-17 21:32:04+00:00,1,23,1,1
4519.04,2026-07-17 21:32:04+00:00,14,5,1,1
8676.01,2026-07-17 21:32:04+00:00,19,1,1,1
7284.01,2026-07-17 21:32:04+00:00,0,24,1,1
4553.04,2026-07-17 21:32:04+00:00,1,16,1,1
4228.02,2026-07-17 21:32:04+00:00,16,3,1,1
7688.12,2026-07-17 21:32:04+00:00,33,5,1,1
6750.16,2026-07-17 21:32:04+00:00,3,14,1,1
8421.03,2026-07-17 21:32:04+00:00,5,13,1,1
5034.03,2026-07-17 21:32:04+00:00,1,17,1,1
7774.02,2026-07-17 21:32:04+00:00,16,3,1,1
8696.05,2026-07-17 21:32:04+00:00,18,1,1,1
3501.01,2026-07-17 21:32:04+00:00,33,0,1,1
6303.02,2026-07-17 21:32:04+00:00,46,5,1,1
6441.02,2026-07-17 21:32:04+00:00,22,33,1,1
5922.07,2026-07-17 21:32:04+00:00,6,27,1,1
6257.06,2026-07-17 21:32:04+00:00,4,67,1,1
4623.02,2026-07-17 21:32:04+00:00,7,11,1,1
5513.11,2026-07-17 21:32:04+00:00,23,5,1,1
6278.05,2026-07-17 21:32:04+00:00,22,11,1,1
9075.05,2026-07-17 21:32:04+00:00,4,12,1,1
8815.01,2026-07-17 21:32:04+00:00,3,14,1,1
8763.08,2026-07-17 21:32:04+00:00,12,4,1,1
4301.07,2026-07-17 21:32:04+00:00,6,11,1,1
7948.10,2026-07-17 21:32:04+00:00,12,14,1,1
3275.03,2026-07-17 21:32:04+00:00,1,21,1,1
6371.03,2026-07-17 21:32:04+00:00,19,1,1,1
5591.08,2026-07-17 21:32:04+00:00,11,4,1,1
2821.05,2026-07-17 21:32:04+00:00,14,15,1,1
5785.10,2026-07-17 21:32:04+00:00,11,9,1,1
7886.02,2026-07-17 21:32:04+00:00,37,0,1,1
8095.06,2026-07-17 21:32:04+00:00,4,15,1,1
8639.01,2026-07-17 21:32:04+00:00,8,13,1,1
4048.03,2026-07-17 21:32:04+00:00,6,15,1,1
5761.06,2026-07-17 21:32:04+00:00,18,0,1,1
2615.05,2026-07-17 21:32:04+00:00,13,1,1,1
7868.05,2026-07-17 21:32:04+00:00,11,3,1,1
6932.14,2026-07-17 21:32:04+00:00,11,26,1,1
5509.02,2026-07-17 21:32:04+00:00,60,3,1,1
6554.05,2026-07-17 21:32:04+00:00,16,9,1,1
4576.11,2026-07-17 21:32:04+00:00,4,18,1,1
5024.10,2026-07-17 21:32:04+00:00,69,8,1,1
8897.05,2026-07-17 21:32:04+00:00,16,4,1,1
8744.07,2026-07-17 21:32:04+00:00,4,11,1,1
4615.01,2026-07-17 21:32:04+00:00,6,13,1,1
6753.08,2026-07-17 21:32:04+00:00,10,30,1,1
5351.03,2026-07-17 21:32:04+00:00,34,7,1,1
2951.05,2026-07-17 21:32:04+00:00,12,12,1,1
4821.10,2026-07-17 21:32:04+00:00,57,0,1,1
6969.08,2026-07-17 21:32:04+00:00,1,33,1,1
8080.01,2026-07-17 21:32:04+00:00,3,16,1,1
6585.11,2026-07-17 21:32:04+00:00,1,21,1,1
8137.06,2026-07-17 21:32:04+00:00,1,17,1,1
5289.05,2026-07-17 21:32:04+00:00,2,18,1,1
4086.05,2026-07-17 21:32:04+00:00,19,1,1,1
5138.03,2026-07-17 21:32:04+00:00,7,12,1,1
4837.03,2026-07-17 21:32:04+00:00,18,4,1,1
6483.06,2026-07-17 21:32:04+00:00,33,3,1,1
7992.04,2026-07-17 21:32:04+00:00,18,0,1,1
6222.04,2026-07-17 21:32:04+00:00,14,5,1,1
5082.08,2026-07-17 21:32:04+00:00,23,1,1,1
6915.02,2026-07-17 21:32:04+00:00,22,0,1,1
2533.04,2026-07-17 21:32:04+00:00,5,9,1,1
6148.02,2026-07-17 21:32:04+00:00,12,44,1,1
5872.08,2026-07-17 21:32:04+00:00,3,39,1,1
5917.02,2026-07-17 21:32:04+00:00,15,5,1,1
6176.11,2026-07-17 21:32:04+00:00,1,22,1,1
3665.06,2026-07-17 21:32:04+00:00,6,10,1,1
5616.01,2026-07-17 21:32:04+00:00,9,39,1,1
4083.13,2026-07-17 21:32:04+00:00,17,2,1,1
6346.07,2026-07-17 21:32:04+00:00,14,9,1,1
5553.10,2026-07-17 21:32:04+00:00,23,44,1,1
5489.04,2026-07-17 21:32:04+00:00,22,3,1,1
8242.04,2026-07-17 21:32:04+00:00,19,4,1,1
6224.06,2026-07-17 21:32:04+00:00,8,27,1,1
3940.04,2026-07-17 21:32:04+00:00,18,1,1,1
3617.02,2026-07-17 21:32:04+00:00,13,7,1,1
6191.06,2026-07-17 21:32:04+00:00,13,7,1,1
5995.07,2026-07-17 21:32:04+00:00,20,2,1,1
8886.05,2026-07-17 21:32:04+00:00,1,17,1,1
3814.01,2026-07-17 21:32:04+00:00,20,0,1,1
3309.04,2026-07-17 21:32:04+00:00,21,2,1,1
6037.02,2026-07-17 21:32:04+00:00,15,5,1,1
5401.03,2026-07-17 21:32:04+00:00,5,15,1,1
6020.02,2026-07-17 21:32:04+00:00,16,2,1,1
4979.07,2026-07-17 21:32:04+00:00,15,8,1,1
4375.02,2026-07-17 21:32:04+00:00,5,13,1,1
7798.02,2026-07-17 21:32:04+00:00,4,19,1,1
3169.07,2026-07-17 21:32:04+00:00,7,15,1,1
7540.02,2026-07-17 21:32:04+00:00,8,10,1,1
6709.01,2026-07-17 21:32:04+00:00,2,18,1,1
4089.01,2026-07-17 21:32:04+00:00,4,17,1,1
7713.01,2026-07-17 21:32:04+00:00,18,17,1,1
6605.08,2026-07-17 21:32:04+00:00,5,16,1,1
6626.11,2026-07-17 21:32:04+00:00,53,4,1,1
8566.05,2026-07-17 21:32:04+00:00,12,18,1,1
5743.02,2026-07-17 21:32:04+00:00,31,8,1,1
6197.08,2026-07-17 21:32:04+00:00,25,57,1,1
6306.06,2026-07-17 21:32:04+00:00,28,47,1,1
5847.08,2026-07-17 21:32:04+00:00,53,5,1,1
5115.05,2026-07-17 21:32:04+00:00,7,18,1,1
6490.02,2026-07-17 21:32:04+00:00,8,13,1,1
2984.04,2026-07-17 21:32:04+00:00,21,1,1,1
6925.09,2026-07-17 21:32:04+00:00,17,33,1,1
4933.03,2026-07-17 21:32:04+00:00,22,1,1,1
3742.11,2026-07-17 21:32:04+00:00,15,4,1,1
3011.03,2026-07-17 21:32:04+00:00,25,8,1,1
7360.10,2026-07-17 21:32:04+00:00,17,20,1,1
8119.05,2026-07-17 21:32:04+00:00,4,16,1,1
7769.06,2026-07-17 21:32:04+00:00,15,5,1,1
8636.04,2026-07-17 21:32:04+00:00,18,0,1,1
8330.05,2026-07-17 21:32:04+00:00,7,11,1,1
6089.11,2026-07-17 21:32:04+00:00,2,34,1,1
4846.01,2026-07-17 21:32:04+00:00,0,0,0,0
8624.01,2026-07-17 21:32:04+00:00,9,11,1,1
5159.04,2026-07-17 21:32:04+00:00,13,11,1,1
6039.06,2026-07-17 21:32:04+00:00,16,32,1,1
5335.03,2026-07-17 21:32:04+00:00,32,1,1,1
7931.05,2026-07-17 21:32:04+00:00,10,12,1,1
5955.12,2026-07-17 21:32:04+00:00,20,34,1,1
3911.05,2026-07-17 21:32:04+00:00,1,23,1,1
4732.08,2026-07-17 21:32:04+00:00,40,6,1,1
4543.07,2026-07-17 21:32:04+00:00,1,21,1,1
5669.12,2026-07-17 21:32:04+00:00,33,29,1,1
5198.04,2026-07-17 21:32:04+00:00,22,18,1,1
8879.02,2026-07-17 21:32:04+00:00,17,14,1,1
7863.03,2026-07-17 21:32:04+00:00,15,17,1,1
6157.04,2026-07-17 21:32:04+00:00,60,21,1,1
7691.05,2026-07-17 21:32:04+00:00,17,1,1,1
6638.08,2026-07-17 21:32:04+00:00,18,15,1,1
5273.01,2026-07-17 21:32:04+00:00,20,0,1,1
3585.06,2026-07-17 21:32:04+00:00,16,4,1,1
5593.01,2026-07-17 21:32:04+00:00,39,34,1,1
4789.03,2026-07-17 21:32:04+00:00,7,31,1,1
5593.02,2026-07-17 21:32:04+00:00,54,25,1,1
5489.06,2026-07-17 21:32:04+00:00,34,15,1,1
6515.01,2026-07-17 21:32:04+00:00,21,17,1,1
7606.01,2026-07-17 21:32:04+00:00,6,51,1,1
6079.03,2026-07-17 21:32:04+00:00,5,32,1,1
3934.06,2026-07-17 21:32:04+00:00,4,16,1,1
4437.09,2026-07-17 21:32:04+00:00,18,10,1,1
3928.08,2026-07-17 21:32:04+00:00,20,7,1,1
5712.03,2026-07-17 21:32:04+00:00,43,42,1,1
5710.04,2026-07-17 21:32:04+00:00,6,11,1,1
4804.03,2026-07-17 21:32:04+00:00,16,5,1,1
3877.04,2026-07-17 21:32:04+00:00,17,3,1,1
6432.09,2026-07-17 21:32:04+00:00,54,22,1,1
6765.01,2026-07-17 21:32:04+00:00,67,3,1,1
6200.03,2026-07-17 21:32:04+00:00,3,17,1,1
6757.03,2026-07-17 21:32:04+00:00,6,11,1,1
8494.07,2026-07-17 21:32:04+00:00,1,24,1,1
7484.05,2026-07-17 21:32:04+00:00,6,39,1,1
6996.01,2026-07-17 21:32:04+00:00,12,2,1,1
4354.07,2026-07-17 21:32:04+00:00,50,1,1,1
5779.09,2026-07-17 21:32:04+00:00,17,71,1,1
4565.07,2026-07-17 21:32:04+00:00,37,19,1,1
5744.07,2026-07-17 21:32:04+00:00,14,6,1,1
7840.05,2026-07-17 21:32:04+00:00,10,10,1,1
5470.12,2026-07-17 21:32:04+00:00,15,0,1,1
5362.08,2026-07-17 21:32:04+00:00,11,8,1,1
6951.03,2026-07-17 21:32:04+00:00,13,12,1,1
3628.11,2026-07-17 21:32:04+00:00,3,20,1,1
6498.09,2026-07-17 21:32:04+00:00,31,36,1,1
6237.01,2026-07-17 21:32:04+00:00,15,4,1,1
5368.03,2026-07-17 21:32:04+00:00,24,2,1,1
6890.01,2026-07-17 21:32:04+00:00,9,20,1,1
2231.10,2026-07-17 21:32:04+00:00,13,1,1,1
4534.06,2026-07-17 21:32:04+00:00,4,11,1,1
5374.01,2026-07-17 21:32:04+00:00,47,7,1,1
6660.05,2026-07-17 21:32:04+00:00,4,15,1,1
8613.09,2026-07-17 21:32:04+00:00,36,2,1,1
7759.08,2026-07-17 21:32:04+00:00,7,10,1,1
7971.07,2026-07-17 21:32:04+00:00,21,2,1,1
5922.04,2026-07-17 21:32:04+00:00,5,40,1,1
7577.27,2026-07-17 21:32:04+00:00,3,33,1,1
8914.01,2026-07-17 21:32:04+00:00,4,10,1,1
4461.04,2026-07-17 21:32:04+00:00,19,1,1,1
5066.03,2026-07-17 21:32:04+00:00,2,17,1,1
8918.08,2026-07-17 21:32:04+00:00,6,6,1,1
5515.08,2026-07-17 21:32:04+00:00,25,12,1,1
7720.03,2026-07-17 21:32:04+00:00,49,0,1,1
8699.09,2026-07-17 21:32:04+00:00,2,15,1,1
5235.10,2026-07-17 21:32:04+00:00,30,0,1,1
5036.06,2026-07-17 21:32:04+00:00,21,1,1,1
8494.01,2026-07-17 21:32:04+00:00,13,3,1,1
6334.03,2026-07-17 21:32:04+00:00,6,13,1,1
5247.10,2026-07-17 21:32:04+00:00,39,24,1,1
6748.04,2026-07-17 21:32:04+00:00,12,6,1,1
3535.03,2026-07-17 21:32:04+00:00,17,3,1,1
8579.09,2026-07-17 21:32:04+00:00,20,0,1,1
3608.06,2026-07-17 21:32:04+00:00,17,0,1,1
5117.05,2026-07-17 21:32:04+00:00,13,18,1,1
6098.02,2026-07-17 21:32:04+00:00,35,17,1,1
4175.14,2026-07-17 21:32:04+00:00,35,14,1,1
7365.08,2026-07-17 21:32:04+00:00,21,11,1,1
4193.14,2026-07-17 21:32:04+00:00,8,22,1,1
JC141,2026-07-17 21:32:04+00:00,0,0,0,0
HB105,2026-07-17 21:32:04+00:00,5,1,1,1
HB611,2026-07-17 21:32:04+00:00,0,14,1,1
JC110,2026-07-17 21:32:04+00:00,7,11,1,1
HB202,2026-07-17 21:32:04+00:00,9,20,1,1
HB301,2026-07-17 21:32:04+00:00,1,16,1,1
JC003,2026-07-17 21:32:04+00:00,20,1,1,1
JC138,2026-07-17 21:32:04+00:00,10,4,1,1
JC120,2026-07-17 21:32:04+00:00,7,11,1,1
HB304,2026-07-17 21:32:04+00:00,3,19,1,1
JC133,2026-07-17 21:32:04+00:00,13,3,1,1
JC051,2026-07-17 21:32:04+00:00,2,16,1,1
JC074,2026-07-17 21:32:04+00:00,4,9,1,1
JC038,2026-07-17 21:32:04+00:00,5,17,1,1
JC099,2026-07-17 21:32:04+00:00,7,5,1,1
HB502,2026-07-17 21:32:04+00:00,22,0,1,1
HB305,2026-07-17 21:32:04+00:00,12,3,1,1
JC066,2026-07-17 21:32:04+00:00,1,15,1,1
JC137,2026-07-17 21:32:04+00:00,6,5,1,1
HB203,2026-07-17 21:32:04+00:00,9,4,1,1
JC121,2026-07-17 21:32:04+00:00,6,7,1,1
JC082,2026-07-17 21:32:04+00:00,8,8,1,1
JC019,2026-07-17 21:32:04+00:00,11,15,1,1
JC076,2026-07-17 21:32:04+00:00,12,4,1,1
JC065,2026-07-17 21:32:04+00:00,11,7,1,1
JC077,2026-07-17 21:32:04+00:00,6,6,1,1
JC116,2026-07-17 21:32:04+00:00,9,20,1,1
HB303,2026-07-17 21:32:04+00:00,3,13,1,1
HB402,2026-07-17 21:32:04+00:00,3,17,1,1
HB601,2026-07-17 21:32:04+00:00,5,16,1,1
HB103,2026-07-17 21:32:04+00:00,22,8,1,1
JC013,2026-07-17 21:32:04+00:00,20,4,1,1
JC024,2026-07-17 21:32:04+00:00,10,7,1,1
JC098,2026-07-17 21:32:04+00:00,13,5,1,1
JC094,2026-07-17 21:32:04+00:00,12,5,1,1
JC035,2026-07-17 21:32:04+00:00,18,2,1,1
JC149,2026-07-17 21:32:04+00:00,21,8,1,1
JC034,2026-07-17 21:32:04+00:00,2,18,1,1
JC095,2026-07-17 21:32:04+00:00,1,13,1,1
JC020,2026-07-17 21:32:04+00:00,1,13,1,1
HB404,2026-07-17 21:32:04+00:00,11,9,1,1
JC102,2026-07-17 21:32:04+00:00,15,2,1,1
JC147,2026-07-17 21:32:04+00:00,0,0,0,0
JC130,2026-07-17 21:32:04+00:00,7,7,1,1
JC123,2026-07-17 21:32:04+00:00,6,8,1,1
JC072,2026-07-17 21:32:04+00:00,3,11,1,1
HB506,2026-07-17 21:32:04+00:00,15,2,1,1
HB505,2026-07-17 21:32:04+00:00,7,5,1,1
JC063,2026-07-17 21:32:04+00:00,1,16,1,1
JC097,2026-07-17 21:32:04+00:00,6,12,1,1
JC132,2026-07-17 21:32:04+00:00,2,13,1,1
JC108,2026-07-17 21:32:04+00:00,9,8,1,1
HB409,2026-07-17 21:32:04+00:00,7,4,1,1
JC118,2026-07-17 21:32:04+00:00,5,11,1,1
JC107,2026-07-17 21:32:04+00:00,1,17,1,1
JC022,2026-07-17 21:32:04+00:00,15,9,1,1
HB610,2026-07-17 21:32:04+00:00,1,13,1,1
JC059,2026-07-17 21:32:04+00:00,3,13,1,1
HB401,2026-07-17 21:32:04+00:00,1,17,1,1
HB612,2026-07-17 21:32:04+00:00,3,17,1,1
JC135,2026-07-17 21:32:04+00:00,13,2,1,1
HB501,2026-07-17 21:32:04+00:00,12,12,1,1
HB503,2026-07-17 21:32:04+00:00,13,8,1,1
JC143,2026-07-17 21:32:04+00:00,8,8,1,1
JC053,2026-07-17 21:32:04+00:00,7,9,1,1
JC002,2026-07-17 21:32:04+00:00,5,8,1,1
JC115,2026-07-17 21:32:04+00:00,27,2,1,1
JC103,2026-07-17 21:32:04+00:00,12,5,1,1
JC057,2026-07-17 21:32:04+00:00,2,14,1,1
JC145,2026-07-17 21:32:04+00:00,7,7,1,1
JC078,2026-07-17 21:32:04+00:00,8,5,1,1
JC144,2026-07-17 21:32:04+00:00,11,5,1,1
JC018,2026-07-17 21:32:04+00:00,7,7,1,1
JC142,2026-07-17 21:32:04+00:00,9,6,1,1
JC055,2026-07-17 21:32:04+00:00,9,13,1,1
JC080,2026-07-17 21:32:04+00:00,7,6,1,1
JC008,2026-07-17 21:32:04+00:00,7,7,1,1
JC032,2026-07-17 21:32:04+00:00,9,13,1,1
HB609,2026-07-17 21:32:04+00:00,21,0,1,1
HB602,2026-07-17 21:32:04+00:00,15,2,1,1
JC140,2026-07-17 21:32:04+00:00,4,10,1,1
JC009,2026-07-17 21:32:04+00:00,13,11,1,1
HB407,2026-07-17 21:32:04+00:00,0,13,1,1
JC124,2026-07-17 21:32:04+00:00,6,15,1,1
JC117,2026-07-17 21:32:04+00:00,8,2,1,1
JC023,2026-07-17 21:32:04+00:00,13,7,1,1
JC146,2026-07-17 21:32:04+00:00,0,0,0,0
HB608,2026-07-17 21:32:04+00:00,4,10,1,1
JC093,2026-07-17 21:32:04+00:00,11,5,1,1
JC014,2026-07-17 21:32:04+00:00,10,4,1,1
JC084,2026-07-17 21:32:04+00:00,2,9,1,1
JC127,2026-07-17 21:32:04+00:00,5,9,1,1
JC075,2026-07-17 21:32:04+00:00,5,9,1,1
HB603,2026-07-17 21:32:04+00:00,6,13,1,1
JC139,2026-07-17 21:32:04+00:00,9,8,1,1
JC134,2026-07-17 21:32:04+00:00,12,3,1,1
JC006,2026-07-17 21:32:04+00:00,12,10,1,1
JC052,2026-07-17 21:32:04+00:00,4,15,1,1
HB101,2026-07-17 21:32:04+00:00,9,12,1,1
JC119,2026-07-17 21:32:04+00:00,8,8,1,1
JC131,2026-07-17 21:32:04+00:00,8,10,1,1
JC122,2026-07-17 21:32:04+00:00,4,11,1,1
JC027,2026-07-17 21:32:04+00:00,5,7,1,1
HB201,2026-07-17 21:32:04+00:00,11,10,1,1
HB408,2026-07-17 21:32:04+00:00,1,17,1,1
JC081,2026-07-17 21:32:04+00:00,10,4,1,1
JC105,2026-07-17 21:32:04+00:00,22,6,1,1
HB106,2026-07-17 21:32:04+00:00,19,19,1,1
HB302,2026-07-17 21:32:04+00:00,6,12,1,1
JC109,2026-07-17 21:32:04+00:00,31,11,1,1
4023.01,2026-07-17 22:28:05+00:00,0,2,0,0
2009.04,2026-07-17 22:28:05+00:00,8,0,1,1
6708.04,2026-07-17 22:28:05+00:00,12,90,1,1
2698.07,2026-07-17 22:28:05+00:00,2,10,1,1
5433.03,2026-07-17 22:28:05+00:00,0,0,0,0
8472.06,2026-07-17 22:28:05+00:00,1,20,1,1
7286.02,2026-07-17 22:28:05+00:00,60,11,1,1
4614.04,2026-07-17 22:28:05+00:00,39,13,1,1
7777.02,2026-07-17 22:28:05+00:00,1,17,1,1
4325.03,2026-07-17 22:28:05+00:00,1,18,1,1
6524.09,2026-07-17 22:28:05+00:00,25,4,1,1
4129.10,2026-07-17 22:28:05+00:00,4,14,1,1
3211.06,2026-07-17 22:28:05+00:00,24,4,1,1
7976.08,2026-07-17 22:28:05+00:00,0,28,1,1
3460.02,2026-07-17 22:28:05+00:00,18,12,1,1
4386.07,2026-07-17 22:28:05+00:00,25,0,1,1
6860.12,2026-07-17 22:28:05+00:00,13,30,1,1
8586.09,2026-07-17 22:28:05+00:00,6,14,1,1
6113.07,2026-07-17 22:28:05+00:00,19,0,1,1
8539.02,2026-07-17 22:28:05+00:00,1,18,1,1
3782.03,2026-07-17 22:28:05+00:00,12,6,1,1
4560.01,2026-07-17 22:28:05+00:00,0,17,1,1
8210.01,2026-07-17 22:28:05+00:00,3,15,1,1
7032.06,2026-07-17 22:28:05+00:00,16,7,1,1
6116.03,2026-07-17 22:28:05+00:00,15,10,1,1
5471.04,2026-07-17 22:28:05+00:00,5,15,1,1
8005.08,2026-07-17 22:28:05+00:00,20,7,1,1
6433.01,2026-07-17 22:28:05+00:00,6,13,1,1
6110.01,2026-07-17 22:28:05+00:00,5,20,1,1
8582.10,2026-07-17 22:28:05+00:00,7,17,1,1
4371.01,2026-07-17 22:28:05+00:00,28,3,1,1
6070.05,2026-07-17 22:28:05+00:00,17,1,1,1
3871.02,2026-07-17 22:28:05+00:00,4,14,1,1
5956.04,2026-07-17 22:28:05+00:00,4,13,1,1
5860.02,2026-07-17 22:28:05+00:00,14,6,1,1
